vehicle_id,source_dbc,bus,message,id_hex,signal,taxonomy,start_bit,length,byte_order,signed,scale,offset,unit,knowledge_level,cluster_candidate_class
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_COMMAND,0x200,GAS_COMMAND,,7,16,motorola,False,0.253984064,-83.3,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_COMMAND,0x200,GAS_COMMAND2,,23,16,motorola,False,0.126992032,-83.3,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_COMMAND,0x200,ENABLE,,39,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_COMMAND,0x200,COUNTER_PEDAL,,35,4,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_COMMAND,0x200,CHECKSUM_PEDAL,,47,8,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_SENSOR,0x201,INTERCEPTOR_GAS,,7,16,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,UNKNOWN
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_SENSOR,0x201,INTERCEPTOR_GAS2,,23,16,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,UNKNOWN
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_SENSOR,0x201,STATE,,39,4,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,UNKNOWN
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_SENSOR,0x201,COUNTER_PEDAL,,35,4,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,UNKNOWN
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_SENSOR,0x201,CHECKSUM_PEDAL,,47,8,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,UNKNOWN
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_PEDAL_2,0x130,ENGINE_TORQUE_ESTIMATE,,7,16,motorola,True,1.0,0.0,Nm,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_PEDAL_2,0x130,ENGINE_TORQUE_REQUEST,,23,16,motorola,True,1.0,0.0,Nm,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_PEDAL_2,0x130,CAR_GAS,,39,8,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_PEDAL_2,0x130,COUNTER,,61,2,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_PEDAL_2,0x130,CHECKSUM,,59,4,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_PEDAL,0x13c,CAR_GAS,,39,8,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_PEDAL,0x13c,COUNTER,,61,2,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,GAS_PEDAL,0x13c,CHECKSUM,,59,4,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ENGINE_DATA,0x158,XMISSION_SPEED,vehicle.speed,7,16,motorola,False,0.01,0.0,kph,CLUSTER_RELEVANT_SIGNAL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ENGINE_DATA,0x158,ENGINE_RPM,powertrain.engine_rpm,23,16,motorola,False,1.0,0.0,rpm,CLUSTER_RELEVANT_SIGNAL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ENGINE_DATA,0x158,XMISSION_SPEED2,,39,16,motorola,False,0.01,0.0,kph,VEHICLE_PROTOCOL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ENGINE_DATA,0x158,ODOMETER,vehicle.odometer,55,8,motorola,False,10.0,0.0,m,CLUSTER_RELEVANT_SIGNAL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ENGINE_DATA,0x158,COUNTER,,61,2,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ENGINE_DATA,0x158,CHECKSUM,,59,4,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,POWERTRAIN_DATA,0x17c,PEDAL_GAS,powertrain.throttle_position,7,8,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,POWERTRAIN_DATA,0x17c,ENGINE_RPM,powertrain.engine_rpm,23,16,motorola,False,1.0,0.0,rpm,CLUSTER_RELEVANT_SIGNAL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,POWERTRAIN_DATA,0x17c,GAS_PRESSED,,39,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,POWERTRAIN_DATA,0x17c,ACC_STATUS,adas.acc_state,38,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,POWERTRAIN_DATA,0x17c,BOH_17C,,37,5,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,POWERTRAIN_DATA,0x17c,BRAKE_SWITCH,,32,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,POWERTRAIN_DATA,0x17c,BOH2_17C,,47,10,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,POWERTRAIN_DATA,0x17c,BRAKE_PRESSED,brakes.service_brake,53,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,POWERTRAIN_DATA,0x17c,BOH3_17C,,52,5,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,POWERTRAIN_DATA,0x17c,COUNTER,,61,2,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,POWERTRAIN_DATA,0x17c,CHECKSUM,,59,4,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,CLUSTER_LIKELY_RX
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,VSA_STATUS,0x1a4,USER_BRAKE,,7,16,motorola,False,0.015625,-1.609375,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,VSA_STATUS,0x1a4,COMPUTER_BRAKING,,23,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,VSA_STATUS,0x1a4,ESP_DISABLED,stability.vsa_warning,28,1,motorola,False,1.0,0.0,,CLUSTER_RELEVANT_SIGNAL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,VSA_STATUS,0x1a4,BRAKE_HOLD_RELATED,,52,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,VSA_STATUS,0x1a4,BRAKE_HOLD_ACTIVE,,46,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,VSA_STATUS,0x1a4,BRAKE_HOLD_ENABLED,,45,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,VSA_STATUS,0x1a4,COUNTER,,61,2,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,VSA_STATUS,0x1a4,CHECKSUM,,59,4,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,STEER_MOTOR_TORQUE,0x1ab,CONFIG_VALID,,7,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,UNKNOWN
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,STEER_MOTOR_TORQUE,0x1ab,MOTOR_TORQUE,,1,10,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,UNKNOWN
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,STEER_MOTOR_TORQUE,0x1ab,OUTPUT_DISABLED,,22,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,UNKNOWN
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,STEER_MOTOR_TORQUE,0x1ab,COUNTER,,21,2,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,UNKNOWN
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,STEER_MOTOR_TORQUE,0x1ab,CHECKSUM,,19,4,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,UNKNOWN
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,WHEEL_SPEEDS,0x1d0,WHEEL_SPEED_FL,,7,15,motorola,False,0.01,0.0,kph,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,WHEEL_SPEEDS,0x1d0,WHEEL_SPEED_FR,,8,15,motorola,False,0.01,0.0,kph,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,WHEEL_SPEEDS,0x1d0,WHEEL_SPEED_RL,,25,15,motorola,False,0.01,0.0,kph,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,WHEEL_SPEEDS,0x1d0,WHEEL_SPEED_RR,,42,15,motorola,False,0.01,0.0,kph,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,WHEEL_SPEEDS,0x1d0,CHECKSUM,,59,4,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,VEHICLE_DYNAMICS,0x1ea,LAT_ACCEL,,7,16,motorola,True,0.0015,0.0,m/s2,VEHICLE_PROTOCOL_DOCUMENTED,UNKNOWN
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,VEHICLE_DYNAMICS,0x1ea,LONG_ACCEL,,23,16,motorola,True,0.0015,0.0,m/s2,VEHICLE_PROTOCOL_DOCUMENTED,UNKNOWN
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,VEHICLE_DYNAMICS,0x1ea,COUNTER,,61,2,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,UNKNOWN
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,VEHICLE_DYNAMICS,0x1ea,CHECKSUM,,59,4,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,UNKNOWN
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,SEATBELT_STATUS,0x305,SEATBELT_DRIVER_LAMP,,7,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,SEATBELT_STATUS,0x305,SEATBELT_PASS_UNLATCHED,,10,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,SEATBELT_STATUS,0x305,SEATBELT_PASS_LATCHED,safety.seatbelt_passenger,11,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,SEATBELT_STATUS,0x305,SEATBELT_DRIVER_UNLATCHED,,12,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,SEATBELT_STATUS,0x305,SEATBELT_DRIVER_LATCHED,safety.seatbelt_driver,13,1,motorola,False,1.0,0.0,,CLUSTER_RELEVANT_SIGNAL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,SEATBELT_STATUS,0x305,PASS_AIRBAG_OFF,,14,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,SEATBELT_STATUS,0x305,PASS_AIRBAG_ON,,15,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,SEATBELT_STATUS,0x305,COUNTER,,53,2,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,SEATBELT_STATUS,0x305,CHECKSUM,,51,4,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CAR_SPEED,0x309,ROUGH_CAR_SPEED,,23,8,motorola,False,1.0,0.0,mph,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CAR_SPEED,0x309,CAR_SPEED,vehicle.speed,7,16,motorola,False,0.01,0.0,kph,CLUSTER_RELEVANT_SIGNAL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CAR_SPEED,0x309,ROUGH_CAR_SPEED_3,,39,16,motorola,False,0.01,0.0,kph,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CAR_SPEED,0x309,ROUGH_CAR_SPEED_2,,31,8,motorola,False,1.0,0.0,mph,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CAR_SPEED,0x309,LOCK_STATUS,,55,2,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CAR_SPEED,0x309,COUNTER,,61,2,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CAR_SPEED,0x309,CHECKSUM,,59,4,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CAR_SPEED,0x309,IMPERIAL_UNIT,,63,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,DISPLAY_RELEVANT
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,PCM_SPEED,,7,16,motorola,False,0.01,0.0,kph,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,PCM_GAS,,23,8,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,CRUISE_SPEED,,31,8,motorola,False,1.0,0.0,kph,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,DTC_MODE,,39,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,BOH,,38,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,ACC_PROBLEM,,37,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,FCM_OFF,,35,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,FCM_OFF_2,,36,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,FCM_PROBLEM,,34,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,RADAR_OBSTRUCTED,,33,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,ENABLE_MINI_CAR,,32,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,HUD_DISTANCE,,47,2,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,HUD_LEAD,,45,2,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,BOH_3,,43,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,BOH_4,,42,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,BOH_5,,41,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,CRUISE_CONTROL_LABEL,,40,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,SET_ME_X01_2,,55,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,IMPERIAL_UNIT,,54,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,ACC_ON,,52,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,CHIME,,51,3,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,SET_ME_X01,,48,1,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,ICONS,,63,2,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,COUNTER,,61,2,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,ACC_HUD,0x30c,CHECKSUM,,59,4,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,ADAS_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CRUISE,0x324,HUD_SPEED_KPH,,7,8,motorola,False,1.0,0.0,kph,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CRUISE,0x324,HUD_SPEED_MPH,,15,8,motorola,False,1.0,0.0,mph,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CRUISE,0x324,TRIP_FUEL_CONSUMED,,23,16,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CRUISE,0x324,CRUISE_SPEED_PCM,,39,8,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CRUISE,0x324,BOH2,,47,8,motorola,True,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CRUISE,0x324,BOH3,,55,8,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CRUISE,0x324,COUNTER,,61,2,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
honda.civic.gen10.us.touring_2016,honda_civic_touring_2016_can_generated.dbc,vehicle_can,CRUISE,0x324,CHECKSUM,,59,4,motorola,False,1.0,0.0,,VEHICLE_PROTOCOL_DOCUMENTED,POWERTRAIN_ONLY
